id,model,hyp_base,hyp_topic,hyp_emphasis,reference,BLEU,chrF,BERTScore_F1
95,gemma,Where is the gate of the metro,Which side is the gate on the metro?,which side is the metro gate on,Which side will the metro gate be on?,0.0,48.82555464861048,0.9278197884559631
96,llama,The taxi driver is approaching.,The taxi driver is approaching.,The cab driver is closing.,cab driver coming close,0.0,34.17419139506607,0.8852595090866089
96,gemma,The cab driver is closing in.,driver close to the cab,close the driver of the cab,cab driver coming close,0.0,43.75567709762868,0.8844476143519083
97,llama,Don't lose the parking ticket.,Losing a ticket is a problem with parking.,Losing my parking ticket.,Don't lose your parking ticket.,0.0,53.269323249445875,0.9489670991897583
97,gemma,Don't lose the parking ticket.,Don't lose the ticket for parking,don't lose the parking ticket,Don't lose your parking ticket.,0.0,67.10170860985512,0.9706028501192728
98,llama,The price of petrol increased again.,The price of petrol increased again.,The petrol price has gone up again.,Petrol price increased again,0.0,61.01882905920618,0.9412603974342346
98,gemma,The price of petrol has changed.,Price went up again for the petrol,changed the price of petrol again,Petrol price increased again,0.0,31.688128238203756,0.9056788682937622
99,llama,The bike's tire has gone flat.,The bike's tyre has gone flat.,The bike's tyre got punctured.,bike tire went flat,0.0,24.850921433368587,0.9425152142842611
99,gemma,The bike has a flat tyre.,Flat tyre on the bike,Flat tire on the bike,bike tire went flat,0.0,28.21152988578507,0.9114415248235067
100,llama,The rickshaw is taking a wrong turn.,The rickshaw is going in the wrong direction.,The rickshaw's turn is not right.,stalk,0.0,10.656089566170646,0.8159358700116476
100,gemma,the turn of rickshaw is wrong,Turn out to be a rickshaw.,sounds like rickshaw turned wrong,stalk,0.0,9.701492537313433,0.8122218251228333
101,llama,Is the air-conditioned coach available in the train?,Are air-conditioned coaches available in the train?,Is there an available AC coach in the train?,Is a train coach available?,0.0,52.621264848744595,0.9336639841397604
101,gemma,Is the AC coach on the train available?,Is there an AC coach available on the train?,Is the AC coach available on the train?,Is a train coach available?,0.0,61.51514759645125,0.9495297074317932
102,llama,The last stop of the bus is known.,The last stop is where the bus is.,Where is the last stop of the bus.,Where is the last stop of the bus?,0.5020450324499859,71.09757959878733,0.9341434836387634
102,gemma,where is the last stop of the bus,Where is the last stop?,where is the last stop of the bus,Where is the last stop of the bus?,0.6626132821816577,84.74817672171305,0.9610738555590311
103,llama,The flight's gate number has been announced.,The flight number has been announced at the gate.,The flight's gate number has been announced.,flight in gate number announce.,0.0,58.88190503885762,0.8964852690696716
103,gemma,Flight gate number announced,announce gate number of flight,Gate number of announced flight,flight in gate number announce.,0.0,67.60034870862971,0.89695276816686
104,llama,The cab's pickup location has been changed.,The pickup location has been changed for the cab.,The pickup location of the cab has been changed.,Cab's pichkoop location changed,0.0,52.57252349554273,0.8710113763809204
104,gemma,The pickup location for the cab has changed,Pickup location change to cab,change the pickup location of the cab,Cab's pichkoop location changed,0.0,48.86853622944707,0.8615111509958903
105,llama,The lift on the platform is not working.,The elevator is not working on this floor.,The elevator on the platform is not working.,platform lift not working,0.0,55.37985019948949,0.9274134834607443
105,gemma,The lift on the platform is not working.,The lift is not working on the platform,not working platform lift,platform lift not working,0.0,72.67027298861542,0.9359697302182516
106,llama,The waiting time at the restaurant is too long.,The waiting time is too long at the restaurant.,There is a long waiting time at the restaurant.,Restaurant waiting time is long,0.0,65.0928245677268,0.9353508949279785
106,gemma,The waiting time at the restaurant is longer,Waiting time is more in restaurant,more is the waiting time at the restaurant,Restaurant waiting time is long,0.0,64.7250814197131,0.9085100094477335
107,llama,The starter portion is a bit small.,The portion of the starter is a bit small.,The portion of the starter is a bit small.,The starter portion is a bit small,0.4643869369764134,82.09939180089516,0.9664916197458903
107,gemma,The starter portion is a little bit smaller,The portion is a little bit smaller than the starter.,a little bit of the starter portion,The starter portion is a bit small,0.2576510858840399,70.86771236916383,0.9340051611264547
108,llama,The digital version of the menu is available.,The digital version is available on the menu.,The digital version of the menu is available.,Digital version of menu available,0.0,70.06958660333046,0.928651769955953
108,gemma,digital version of menu is available,digital version available on menu,available digital version of menu,Digital version of menu available,0.0,80.51483572936685,0.9521716435750326
109,llama,Keep the sugar level of the dessert low.,Keep your sugar level low after having dessert.,Keep the sugar level of the dessert in check.,Keep the sugar level of dessert low,0.3485799122645515,71.19510119194823,0.9527385433514913
109,gemma,Keep the sugar level low for the dessert.,Keep the sugar level low on the dessert.,keep sugar level of dessert low,Keep the sugar level of dessert low,0.43246718861542244,74.91406379812749,0.9617260098457336
110,llama,The packing of the online order was loose.,Packing is loose in the online order.,The online order was loosely packed.,online order ka packing loose tha,0.0,54.66817419452718,0.8706825176874796
110,gemma,The packing was loose online order,packing loose was the online order,Loose the packing of online order,online order ka packing loose tha,0.0,65.30961237534657,0.8651628096898397
111,llama,The zip of my wallet is not closed properly.,The wallet's zip did not close properly.,The wallet's zip is not closing properly.,Wallet zip lock not closed properly,0.0,53.34769796616548,0.929632325967153
111,gemma,The wallet zip is not properly closed.,Unzip properly closed wallet,not properly zip wallet band,Wallet zip lock not closed properly,0.0,46.24175012873229,0.8965868155161539
112,llama,I missed the online sale notification.,The sale's notification went to the spam or got missed online.,I missed the online sale notification.,Missed online sale notification,0.0,76.84979105482404,0.8888458212216696
112,gemma,I missed the notification of online sale,I missed the sale notification online,Miss the online sale notification.,Missed online sale notification,0.0,77.82314614075942,0.9052970210711161
113,llama,The payment transaction has failed to process.,The transaction has failed to show the payment.,The payment transaction is failing to show.,Payment transaction failure is showing,0.0,53.01980294526053,0.9156799912452698
113,gemma,Transaction failed for payment,Transaction failed showing payment.,showing failed payment transaction,Payment transaction failure is showing,0.0,60.10802893878774,0.9015963872273763
114,llama,The meeting room number has been updated.,The meeting room number has been updated.,The meeting room number has been updated.,meeting ka room number update hua,0.0,57.77276770586204,0.845288097858429
114,gemma,Room number of meeting updated,Room number updated for meeting,Room number of updated meeting,meeting ka room number update hua,0.0,60.58974419394853,0.8332829475402832
115,llama,The client's feedback is turning out to be positive.,The client's feedback is very positive.,The client's feedback is very positive.,Client feedback is coming positive,0.0,54.438407307100576,0.9220361908276876
115,gemma,Client feedback is positive,Positive feedback is coming from the client,Positive client feedback,Client feedback is coming positive,0.0,66.72176181962135,0.9291242559750875
116,llama,Change the order of the presentation slides.,Change the order of the slides in the presentation.,Change the order of the presentation slides.,presentation ka slide order change karo,0.0,54.69820375517206,0.8588361740112305
116,gemma,change the slide order of presentation,change the slide order for presentation,change the order of the presentation slides,presentation ka slide order change karo,0.0,63.25679733631604,0.8562519152959188
117,llama,The office printer has jammed.,The office printer has jammed.,The office printer has jammed.,office printer jammed,0.0,77.09972891224662,0.9405996203422546
117,gemma,The office printer is jammed,printer jam in office,printer in office jam,office printer jammed,0.0,66.24147189440237,0.9023494323094686
118,llama,The lecture's audio is not playing clearly.,The audio is not playing the lecture clearly.,The professor is not providing a clear audio recording of the lecture.,Audio of lecture is not heard clearly,0.0,43.01049709343202,0.9001936515172323
118,gemma,I can't clearly hear the audio of lecture,I can't hear the audio clearly in the lecture.,I'm not hearing the audio clearly of the lecture clearly,Audio of lecture is not heard clearly,0.0,50.55209017288972,0.9168785214424133
119,llama,Follow the assignment format properly.,Please follow the format properly for the assignment.,Follow the assignment's format properly.,assignment ka format properly follow karo,0.0,65.51598279113045,0.8655787706375122
119,gemma,Follow the proper format of the assignment,Format properly follow assignment,follow the format of the assignment properly,assignment ka format properly follow karo,0.0,61.77820378662595,0.8608116308848063
